ticker,date_from,date_to,value_from,value_to,pct_change
DJIA,2023-10-27 00:00:00,2023-10-30 00:00:00,32417.59,32928.96,1.5774460717160006
DJIA,2023-11-01 00:00:00,2023-11-02 00:00:00,33274.58,33839.08,1.6964902336858947
DJIA,2023-11-09 00:00:00,2023-11-10 00:00:00,33891.94,34283.1,1.1541387126260585
DJIA,2023-11-13 00:00:00,2023-11-14 00:00:00,34337.87,34827.7,1.42650082838567
DJIA,2023-11-29 00:00:00,2023-11-30 00:00:00,35430.42,35950.89,1.4689919001806955
DJIA,2023-12-12 00:00:00,2023-12-13 00:00:00,36577.94,37090.24,1.400570945219976
DJIA,2023-12-19 00:00:00,2023-12-20 00:00:00,37557.92,37082.0,-1.2671628247783644
DJIA,2024-01-18 00:00:00,2024-01-19 00:00:00,37468.61,37863.8,1.0547228733598666
DJIA,2024-02-12 00:00:00,2024-02-13 00:00:00,38797.38,38272.75,-1.352230485666809
DJIA,2024-02-21 00:00:00,2024-02-22 00:00:00,38612.24,39069.11,1.1832258371956732
DJIA,2024-03-04 00:00:00,2024-03-05 00:00:00,38989.83,38585.19,-1.037809090216601
DJIA,2024-03-19 00:00:00,2024-03-20 00:00:00,39110.76,39512.13,1.0262393264666687
DJIA,2024-03-26 00:00:00,2024-03-27 00:00:00,39282.33,39760.08,1.2161956788204773
DJIA,2024-04-01 00:00:00,2024-04-02 00:00:00,39566.85,39170.24,-1.002379517196847
DJIA,2024-04-03 00:00:00,2024-04-04 00:00:00,39127.14,38596.98,-1.3549674215902217
DJIA,2024-04-09 00:00:00,2024-04-10 00:00:00,38883.67,38461.51,-1.0856999866524848
DJIA,2024-04-11 00:00:00,2024-04-12 00:00:00,38459.08,37983.24,-1.2372630858564577
DJIA,2024-04-29 00:00:00,2024-04-30 00:00:00,38386.09,37815.92,-1.4853557629860146
DJIA,2024-05-02 00:00:00,2024-05-03 00:00:00,38225.66,38675.68,1.1772720209408987
DJIA,2024-05-22 00:00:00,2024-05-23 00:00:00,39671.04,39065.26,-1.5270081147355825
DJIA,2024-05-28 00:00:00,2024-05-29 00:00:00,38852.86,38441.54,-1.0586608038636016
DJIA,2024-05-30 00:00:00,2024-05-31 00:00:00,38111.48,38686.32,1.5083119312081201
DJIA,2024-07-09 00:00:00,2024-07-10 00:00:00,39291.97,39721.36,1.092818710795105
DJIA,2024-07-15 00:00:00,2024-07-16 00:00:00,40211.72,40954.48,1.8471231770240168
DJIA,2024-07-17 00:00:00,2024-07-18 00:00:00,41198.08,40665.02,-1.2938952494873666
DJIA,2024-07-23 00:00:00,2024-07-24 00:00:00,40358.09,39853.87,-1.2493653688764605
DJIA,2024-07-25 00:00:00,2024-07-26 00:00:00,39935.07,40589.34,1.638334426357577
DJIA,2024-07-31 00:00:00,2024-08-01 00:00:00,40842.79,40347.97,-1.2115235026794196
DJIA,2024-08-01 00:00:00,2024-08-02 00:00:00,40347.97,39737.26,-1.513607747799949
DJIA,2024-08-02 00:00:00,2024-08-05 00:00:00,39737.26,38703.27,-2.602066674954451
DJIA,2024-08-07 00:00:00,2024-08-08 00:00:00,38763.45,39446.49,1.7620722613699271
DJIA,2024-08-12 00:00:00,2024-08-13 00:00:00,39357.01,39765.64,1.0382648478631822
DJIA,2024-08-14 00:00:00,2024-08-15 00:00:00,40008.39,40563.06,1.3863842059128055
DJIA,2024-08-22 00:00:00,2024-08-23 00:00:00,40712.78,41175.08,1.1355156783693054
DJIA,2024-08-30 00:00:00,2024-09-03 00:00:00,41563.08,40936.93,-1.5065052926780242
DJIA,2024-09-05 00:00:00,2024-09-06 00:00:00,40755.75,40345.41,-1.0068272575035337
DJIA,2024-09-06 00:00:00,2024-09-09 00:00:00,40345.41,40829.59,1.2000869491721438
DJIA,2024-09-18 00:00:00,2024-09-19 00:00:00,41503.1,42025.19,1.2579542251060856
DJIA,2024-10-08 00:00:00,2024-10-09 00:00:00,42080.37,42512.0,1.02572767302188
DJIA,2024-11-04 00:00:00,2024-11-05 00:00:00,41794.6,42221.88,1.0223330286687726
DJIA,2024-11-05 00:00:00,2024-11-06 00:00:00,42221.88,43729.93,3.571726318202797
DJIA,2024-11-20 00:00:00,2024-11-21 00:00:00,43408.47,43870.35,1.06403197348351
DJIA,2024-12-17 00:00:00,2024-12-18 00:00:00,43449.9,42326.87,-2.5846549704372133
DJIA,2024-12-19 00:00:00,2024-12-20 00:00:00,42342.24,42840.26,1.176177736463645
DJIA,2025-01-08 00:00:00,2025-01-10 00:00:00,42635.2,41938.45,-1.6342130446204077
DJIA,2025-01-14 00:00:00,2025-01-15 00:00:00,42518.28,43221.55,1.6540415087346056
DJIA,2025-01-17 00:00:00,2025-01-21 00:00:00,43487.83,44025.81,1.2370817306818847
DJIA,2025-02-19 00:00:00,2025-02-20 00:00:00,44627.59,44176.65,-1.0104511581288504
DJIA,2025-02-20 00:00:00,2025-02-21 00:00:00,44176.65,43428.02,-1.6946282708172862
DJIA,2025-02-27 00:00:00,2025-02-28 00:00:00,43239.5,43840.91,1.3908810231385735
DJIA,2025-02-28 00:00:00,2025-03-03 00:00:00,43840.91,43191.24,-1.4818807365084472
DJIA,2025-03-03 00:00:00,2025-03-04 00:00:00,43191.24,42520.99,-1.5518193040996278
DJIA,2025-03-04 00:00:00,2025-03-05 00:00:00,42520.99,43006.59,1.1420242096903166
DJIA,2025-03-07 00:00:00,2025-03-10 00:00:00,42801.72,41911.71,-2.079379052991333
DJIA,2025-03-10 00:00:00,2025-03-11 00:00:00,41911.71,41433.48,-1.1410414893594079
DJIA,2025-03-12 00:00:00,2025-03-13 00:00:00,41350.93,40813.57,-1.2995112806410898
DJIA,2025-03-13 00:00:00,2025-03-14 00:00:00,40813.57,41488.19,1.6529306306701488
DJIA,2025-03-21 00:00:00,2025-03-24 00:00:00,41985.35,42583.32,1.4242348819290567
DJIA,2025-03-27 00:00:00,2025-03-28 00:00:00,42299.7,41583.9,-1.6922105830537704
DJIA,2025-03-28 00:00:00,2025-03-31 00:00:00,41583.9,42001.76,1.0048600540112893
DJIA,2025-04-02 00:00:00,2025-04-03 00:00:00,42225.32,40545.93,-3.977210829900163
DJIA,2025-04-03 00:00:00,2025-04-04 00:00:00,40545.93,38314.86,-5.502574487747598
DJIA,2025-04-08 00:00:00,2025-04-09 00:00:00,37645.59,40608.45,7.87040394372887
DJIA,2025-04-09 00:00:00,2025-04-10 00:00:00,40608.45,39593.66,-2.498962654324392
DJIA,2025-04-10 00:00:00,2025-04-11 00:00:00,39593.66,40212.71,1.5635078949508472
DJIA,2025-04-15 00:00:00,2025-04-16 00:00:00,40368.96,39669.39,-1.7329403581365477
DJIA,2025-04-16 00:00:00,2025-04-17 00:00:00,39669.39,39142.23,-1.3288835548013123
DJIA,2025-04-17 00:00:00,2025-04-21 00:00:00,39142.23,38170.41,-2.482791603850878
DJIA,2025-04-21 00:00:00,2025-04-22 00:00:00,38170.41,39186.98,2.6632409764527014
DJIA,2025-04-22 00:00:00,2025-04-23 00:00:00,39186.98,39606.57,1.0707382911364858
DJIA,2025-04-23 00:00:00,2025-04-24 00:00:00,39606.57,40093.4,1.2291647572612368
DJIA,2025-05-01 00:00:00,2025-05-02 00:00:00,40752.96,41317.43,1.3851018429090822
DJIA,2025-05-09 00:00:00,2025-05-12 00:00:00,41249.38,42410.1,2.813908960571047
DJIA,2025-05-20 00:00:00,2025-05-21 00:00:00,42677.24,41860.44,-1.9139007114799262
DJIA,2025-05-23 00:00:00,2025-05-27 00:00:00,41603.07,42343.65,1.780109015993295
DJIA,2025-06-05 00:00:00,2025-06-06 00:00:00,42319.74,42762.87,1.0471000058129012
DJIA,2025-06-12 00:00:00,2025-06-13 00:00:00,42967.62,42197.79,-1.791651480812765
DJIA,2025-06-23 00:00:00,2025-06-24 00:00:00,42581.78,43089.02,1.1912137068952917
DJIA,2025-07-22 00:00:00,2025-07-23 00:00:00,44502.44,45010.29,1.1411733828527122
DJIA,2025-07-31 00:00:00,2025-08-01 00:00:00,44130.98,43588.58,-1.2290685590938644
DJIA,2025-08-01 00:00:00,2025-08-04 00:00:00,43588.58,44173.64,1.3422323002951637
DJIA,2025-08-11 00:00:00,2025-08-12 00:00:00,43975.09,44458.61,1.09953157571708
DJIA,2025-08-12 00:00:00,2025-08-13 00:00:00,44458.61,44922.27,1.0429026008685296
DJIA,2025-08-21 00:00:00,2025-08-22 00:00:00,44785.5,45631.74,1.8895401413403845
DJIA,2025-09-10 00:00:00,2025-09-11 00:00:00,45490.92,46108.0,1.3564904820566428
DJIA,2025-10-09 00:00:00,2025-10-10 00:00:00,46358.42,45479.6,-1.8957074033152979
DJIA,2025-10-10 00:00:00,2025-10-13 00:00:00,45479.6,46067.58,1.2928433847263459
DJIA,2025-10-17 00:00:00,2025-10-20 00:00:00,46190.61,46706.58,1.1170452176318977
DJIA,2025-10-23 00:00:00,2025-10-24 00:00:00,46734.61,47207.12,1.011049412844147
DJIA,2025-11-10 00:00:00,2025-11-11 00:00:00,47368.63,47927.96,1.1808025691264488
DJIA,2025-11-12 00:00:00,2025-11-13 00:00:00,48254.82,47457.22,-1.6528918769150907
DJIA,2025-11-14 00:00:00,2025-11-17 00:00:00,47147.48,46590.24,-1.1819083437757547
DJIA,2025-11-17 00:00:00,2025-11-18 00:00:00,46590.24,46091.74,-1.0699665852762295
DJIA,2025-11-20 00:00:00,2025-11-21 00:00:00,45752.26,46245.41,1.0778702516553311
DJIA,2025-11-24 00:00:00,2025-11-25 00:00:00,46448.27,47112.45,1.4299348501031368
DJIA,2025-12-09 00:00:00,2025-12-10 00:00:00,47560.29,48057.75,1.045956616328452
DJIA,2025-12-10 00:00:00,2025-12-11 00:00:00,48057.75,48704.01,1.344757089127148
DJIA,2026-01-02 00:00:00,2026-01-05 00:00:00,48382.39,48977.18,1.229352249857853
DJIA,2026-01-16 00:00:00,2026-01-20 00:00:00,49359.33,48488.59,-1.7640839128083892
DJIA,2026-01-20 00:00:00,2026-01-21 00:00:00,48488.59,49077.23,1.2139763189649497
DJIA,2026-01-30 00:00:00,2026-02-02 00:00:00,48892.47,49407.66,1.0537205422430127
DJIA,2026-02-04 00:00:00,2026-02-05 00:00:00,49501.3,48908.72,-1.1970998741447227
DJIA,2026-02-05 00:00:00,2026-02-06 00:00:00,48908.72,50115.67,2.4677603503015355
DJIA,2026-02-11 00:00:00,2026-02-12 00:00:00,50121.4,49451.98,-1.335597170071064
DJIA,2026-02-20 00:00:00,2026-02-23 00:00:00,49625.97,48804.06,-1.6562094403394099
DJIA,2026-02-26 00:00:00,2026-02-27 00:00:00,49499.2,48977.92,-1.0531079290170324
DJIA,2026-03-04 00:00:00,2026-03-05 00:00:00,48739.41,47954.74,-1.6099292133409195
DJIA,2026-03-11 00:00:00,2026-03-12 00:00:00,47417.27,46677.85,-1.559389648539442
DJIA,2026-03-17 00:00:00,2026-03-18 00:00:00,46993.26,46225.15,-1.63451099157624
DJIA,2026-03-20 00:00:00,2026-03-23 00:00:00,45577.47,46208.47,1.3844559603681381
DJIA,2026-03-25 00:00:00,2026-03-26 00:00:00,46429.49,45960.11,-1.0109523063897479
DJIA,2026-03-26 00:00:00,2026-03-27 00:00:00,45960.11,45166.64,-1.7264318993144296
DJIA,2026-03-30 00:00:00,2026-03-31 00:00:00,45216.14,46341.51,2.488867913094755
DJIA,2026-04-07 00:00:00,2026-04-08 00:00:00,46584.46,47909.92,2.845283598865371
DJIA,2026-04-16 00:00:00,2026-04-17 00:00:00,48578.72,49447.43,1.7882521400316826
DJIA,2026-04-29 00:00:00,2026-04-30 00:00:00,48861.81,49652.14,1.617479991019575
DJIA,2026-05-01 00:00:00,2026-05-04 00:00:00,49499.27,48941.9,-1.1260166059014514
DJIA,2026-05-05 00:00:00,2026-05-06 00:00:00,49298.25,49910.59,1.2421130567515002
DJIA,2026-05-14 00:00:00,2026-05-15 00:00:00,50063.46,49526.17,-1.0732178718770156
DJIA,2026-05-19 00:00:00,2026-05-20 00:00:00,49363.88,50009.35,1.3075754985224037
DJIA,2026-06-02 00:00:00,2026-06-03 00:00:00,51307.79,50687.07,-1.2097967969386347
DJIA,2026-06-03 00:00:00,2026-06-04 00:00:00,50687.07,51561.93,1.7260023118321903
DJIA,2026-06-04 00:00:00,2026-06-05 00:00:00,51561.93,50866.78,-1.3481846005376477
DJIA,2026-06-09 00:00:00,2026-06-10 00:00:00,50872.11,49918.78,-1.8739737746281837
DJIA,2026-06-10 00:00:00,2026-06-11 00:00:00,49918.78,50848.75,1.862966202299017
DJIA,2026-07-01 00:00:00,2026-07-02 00:00:00,52305.24,52900.07,1.137228315939286
DJIA,2026-07-07 00:00:00,2026-07-08 00:00:00,52925.15,52348.39,-1.0897654517748216
DJIA,2026-07-27 00:00:00,2026-07-28 00:00:00,52210.08,52747.32,1.0289966994879112
DJIA,2026-07-28 00:00:00,2026-07-29 00:00:00,52747.32,51594.14,-2.1862342958846064
DJIA,2026-07-29 00:00:00,2026-07-30 00:00:00,51594.14,52208.06,1.1899025742070675
DJIA,2026-07-31 00:00:00,2026-08-03 00:00:00,52485.03,53178.41,1.3211005118983539
DJIA,2026-08-03 00:00:00,2026-08-04 00:00:00,53178.41,54085.88,1.7064632056505522
DJIA,2026-08-19 00:00:00,2026-08-20 00:00:00,53463.05,52759.21,-1.3164980299477933
DJIA,2026-09-02 00:00:00,2026-09-03 00:00:00,53061.95,53686.11,1.1762854550200352
DJIA,2026-09-04 00:00:00,2026-09-08 00:00:00,53414.25,52786.07,-1.1760532067753462
DJIA,2018-10-04 00:00:00,2018-10-11 00:00:00,26627.48,25052.83,-5.913627575722516
DJIA,2018-11-23 00:00:00,2018-11-30 00:00:00,24285.95,25538.46,5.157344061072341
DJIA,2018-12-14 00:00:00,2018-12-21 00:00:00,24100.51,22445.37,-6.867655497746726
DJIA,2020-02-18 00:00:00,2020-02-25 00:00:00,29232.19,27081.36,-7.357745006446654
DJIA,2020-03-10 00:00:00,2020-03-17 00:00:00,25018.16,21237.38,-15.112142539659187
DJIA,2020-03-24 00:00:00,2020-03-31 00:00:00,20704.91,21917.16,5.85489142430467
DJIA,2020-04-07 00:00:00,2020-04-14 00:00:00,22653.86,23949.76,5.720437929783259
DJIA,2020-06-02 00:00:00,2020-06-09 00:00:00,25742.65,27272.3,5.942084439636159
DJIA,2020-11-03 00:00:00,2020-11-10 00:00:00,27480.03,29420.92,7.062910775570476
DJIA,2022-06-07 00:00:00,2022-06-14 00:00:00,33180.14,30364.83,-8.484925018399554
DJIA,2022-09-20 00:00:00,2022-09-27 00:00:00,30706.23,29134.99,-5.117007200167516
DJIA,2025-03-28 00:00:00,2025-04-04 00:00:00,41583.9,38314.86,-7.861311709579912
DJIA,2025-04-11 00:00:00,2025-04-21 00:00:00,40212.71,38170.41,-5.078742516980316
DJIA,2025-04-21 00:00:00,2025-04-28 00:00:00,38170.41,40227.59,5.38946267540745
NASDAQCOM,1971-02-19 00:00:00,1971-02-22 00:00:00,100.7,99.68,-1.012909632571992
NASDAQCOM,1971-05-14 00:00:00,1971-05-17 00:00:00,110.74,109.15,-1.4357955571609078
NASDAQCOM,1971-06-17 00:00:00,1971-06-18 00:00:00,109.44,108.16,-1.1695906432748548
NASDAQCOM,1971-06-18 00:00:00,1971-06-21 00:00:00,108.16,106.5,-1.5347633136094643
NASDAQCOM,1971-07-27 00:00:00,1971-07-28 00:00:00,108.57,107.45,-1.0315925209542143
NASDAQCOM,1971-07-28 00:00:00,1971-07-29 00:00:00,107.45,105.81,-1.5262912982782695
NASDAQCOM,1971-08-02 00:00:00,1971-08-03 00:00:00,105.59,104.41,-1.1175300691353414
NASDAQCOM,1971-08-03 00:00:00,1971-08-04 00:00:00,104.41,103.26,-1.1014270663729446
NASDAQCOM,1971-08-10 00:00:00,1971-08-11 00:00:00,103.04,104.08,1.0093167701863277
NASDAQCOM,1971-08-11 00:00:00,1971-08-12 00:00:00,104.08,105.21,1.0857033051498803
NASDAQCOM,1971-08-13 00:00:00,1971-08-16 00:00:00,105.44,107.86,2.295144157814873
NASDAQCOM,1971-10-19 00:00:00,1971-10-20 00:00:00,107.99,106.58,-1.3056764515232862
NASDAQCOM,1971-10-26 00:00:00,1971-10-27 00:00:00,105.69,104.28,-1.3340902639795598
NASDAQCOM,1971-10-29 00:00:00,1971-11-01 00:00:00,105.1,103.69,-1.3415794481446208
NASDAQCOM,1971-11-02 00:00:00,1971-11-03 00:00:00,103.54,105.01,1.419741162835618
NASDAQCOM,1971-11-10 00:00:00,1971-11-11 00:00:00,104.86,103.74,-1.0680907877169603
NASDAQCOM,1971-11-19 00:00:00,1971-11-22 00:00:00,102.95,101.79,-1.1267605633802782
NASDAQCOM,1971-11-22 00:00:00,1971-11-23 00:00:00,101.79,100.31,-1.4539738677669751
NASDAQCOM,1971-11-24 00:00:00,1971-11-26 00:00:00,100.4,101.64,1.2350597609561702
NASDAQCOM,1971-11-26 00:00:00,1971-11-29 00:00:00,101.64,103.08,1.4167650531286873
NASDAQCOM,1971-11-30 00:00:00,1971-12-01 00:00:00,103.97,105.06,1.04837934019429
NASDAQCOM,1971-12-01 00:00:00,1971-12-02 00:00:00,105.06,106.15,1.0375023795926168
NASDAQCOM,1971-12-02 00:00:00,1971-12-03 00:00:00,106.15,107.26,1.0456900612341022
NASDAQCOM,1971-12-30 00:00:00,1971-12-31 00:00:00,112.97,114.12,1.0179693723997572
NASDAQCOM,1972-03-20 00:00:00,1972-03-21 00:00:00,127.53,125.73,-1.4114326040931524
NASDAQCOM,1972-04-18 00:00:00,1972-04-19 00:00:00,134.1,132.68,-1.0589112602535329
NASDAQCOM,1972-05-08 00:00:00,1972-05-09 00:00:00,128.62,125.78,-2.208054734877938
NASDAQCOM,1972-05-11 00:00:00,1972-05-12 00:00:00,127.95,129.44,1.1645173896053105
NASDAQCOM,1972-05-18 00:00:00,1972-05-19 00:00:00,130.82,132.16,1.024308209753863
NASDAQCOM,1972-09-26 00:00:00,1972-09-27 00:00:00,127.07,128.55,1.1647123632643568
NASDAQCOM,1972-10-13 00:00:00,1972-10-16 00:00:00,127.19,125.87,-1.0378174384778625
NASDAQCOM,1972-10-31 00:00:00,1972-11-01 00:00:00,130.24,131.59,1.036547911547907
NASDAQCOM,1972-12-27 00:00:00,1972-12-29 00:00:00,131.93,133.73,1.364359887819285
NASDAQCOM,1973-01-12 00:00:00,1973-01-15 00:00:00,136.01,134.6,-1.036688478788322
NASDAQCOM,1973-01-23 00:00:00,1973-01-24 00:00:00,132.44,130.49,-1.4723648444578592
NASDAQCOM,1973-01-26 00:00:00,1973-01-29 00:00:00,129.76,128.46,-1.001849568434019
NASDAQCOM,1973-01-31 00:00:00,1973-02-01 00:00:00,128.4,126.94,-1.137071651090349
NASDAQCOM,1973-02-06 00:00:00,1973-02-07 00:00:00,126.27,124.99,-1.0137007998732883
NASDAQCOM,1973-02-08 00:00:00,1973-02-09 00:00:00,123.97,125.86,1.5245623941276119
NASDAQCOM,1973-02-13 00:00:00,1973-02-14 00:00:00,127.19,125.42,-1.3916188379589558
NASDAQCOM,1973-02-22 00:00:00,1973-02-23 00:00:00,123.68,122.34,-1.0834411384217362
NASDAQCOM,1973-02-26 00:00:00,1973-02-27 00:00:00,121.27,119.8,-1.212171188257606
NASDAQCOM,1973-03-05 00:00:00,1973-03-06 00:00:00,120.55,121.91,1.1281625881377018
NASDAQCOM,1973-03-16 00:00:00,1973-03-19 00:00:00,121.22,119.94,-1.055931364461311
NASDAQCOM,1973-03-20 00:00:00,1973-03-21 00:00:00,119.26,117.89,-1.1487506288780853
NASDAQCOM,1973-03-21 00:00:00,1973-03-22 00:00:00,117.89,115.69,-1.8661464076681678
NASDAQCOM,1973-03-26 00:00:00,1973-03-27 00:00:00,115.54,116.89,1.1684265189544696
NASDAQCOM,1973-03-30 00:00:00,1973-04-02 00:00:00,117.46,115.79,-1.4217605993529607
NASDAQCOM,1973-04-02 00:00:00,1973-04-03 00:00:00,115.79,114.47,-1.1399948182053783
NASDAQCOM,1973-04-03 00:00:00,1973-04-04 00:00:00,114.47,112.89,-1.3802743076788664
NASDAQCOM,1973-04-05 00:00:00,1973-04-06 00:00:00,112.02,113.27,1.1158721656846993
NASDAQCOM,1973-04-23 00:00:00,1973-04-24 00:00:00,113.02,111.23,-1.5837904795611326
NASDAQCOM,1973-04-24 00:00:00,1973-04-25 00:00:00,111.23,109.37,-1.6722107345140693
NASDAQCOM,1973-04-26 00:00:00,1973-04-27 00:00:00,109.72,108.4,-1.2030623405030927
NASDAQCOM,1973-05-01 00:00:00,1973-05-02 00:00:00,107.96,109.05,1.0096331974805517
NASDAQCOM,1973-05-10 00:00:00,1973-05-11 00:00:00,110.32,109.1,-1.1058738216098614
NASDAQCOM,1973-05-11 00:00:00,1973-05-14 00:00:00,109.1,106.46,-2.4197983501374893
NASDAQCOM,1973-05-17 00:00:00,1973-05-18 00:00:00,105.19,102.89,-2.1865196311436423
NASDAQCOM,1973-05-18 00:00:00,1973-05-21 00:00:00,102.89,100.76,-2.070172028379819
NASDAQCOM,1973-05-23 00:00:00,1973-05-24 00:00:00,102.09,104.27,2.135370751297867
NASDAQCOM,1973-05-29 00:00:00,1973-05-30 00:00:00,104.85,103.19,-1.5832141154029533
NASDAQCOM,1973-06-01 00:00:00,1973-06-04 00:00:00,102.3,100.77,-1.495601173020529
NASDAQCOM,1973-06-07 00:00:00,1973-06-08 00:00:00,102.57,103.72,1.1211855318319253
NASDAQCOM,1973-06-11 00:00:00,1973-06-12 00:00:00,103.04,104.79,1.6983695652173911
NASDAQCOM,1973-06-14 00:00:00,1973-06-15 00:00:00,103.56,102.26,-1.2553109308613335
NASDAQCOM,1973-06-15 00:00:00,1973-06-18 00:00:00,102.26,100.77,-1.4570702131820938
NASDAQCOM,1973-06-22 00:00:00,1973-06-25 00:00:00,100.99,99.43,-1.5447073967719458
NASDAQCOM,1973-07-09 00:00:00,1973-07-10 00:00:00,100.01,101.18,1.1698830116988317
NASDAQCOM,1973-07-10 00:00:00,1973-07-11 00:00:00,101.18,102.69,1.4923898003557925
NASDAQCOM,1973-07-17 00:00:00,1973-07-18 00:00:00,104.64,105.77,1.0798929663608519
NASDAQCOM,1973-07-19 00:00:00,1973-07-20 00:00:00,106.52,107.68,1.0889973713856655
NASDAQCOM,1973-07-31 00:00:00,1973-08-01 00:00:00,108.64,107.13,-1.3899116347570004
NASDAQCOM,1973-08-07 00:00:00,1973-08-08 00:00:00,107.3,106.13,-1.0904007455731608
NASDAQCOM,1973-08-17 00:00:00,1973-08-20 00:00:00,103.71,102.67,-1.0027962587985653
NASDAQCOM,1973-08-22 00:00:00,1973-08-23 00:00:00,101.34,102.53,1.1742648509966427
NASDAQCOM,1973-09-18 00:00:00,1973-09-19 00:00:00,106.3,107.91,1.5145813734713072
NASDAQCOM,1973-10-10 00:00:00,1973-10-11 00:00:00,112.17,113.56,1.2391905143977895
NASDAQCOM,1973-10-29 00:00:00,1973-10-30 00:00:00,112.09,110.63,-1.3025247568917904
NASDAQCOM,1973-11-02 00:00:00,1973-11-05 00:00:00,108.93,107.21,-1.5789956853024998
NASDAQCOM,1973-11-08 00:00:00,1973-11-09 00:00:00,107.31,105.77,-1.4350945857795232
NASDAQCOM,1973-11-13 00:00:00,1973-11-14 00:00:00,104.74,101.98,-2.6350964292533807
NASDAQCOM,1973-11-16 00:00:00,1973-11-19 00:00:00,101.38,99.0,-2.3476030775300805
NASDAQCOM,1973-11-19 00:00:00,1973-11-20 00:00:00,99.0,96.58,-2.4444444444444464
NASDAQCOM,1973-11-23 00:00:00,1973-11-26 00:00:00,97.3,94.13,-3.2579650565262095
NASDAQCOM,1973-11-26 00:00:00,1973-11-27 00:00:00,94.13,93.07,-1.1261021990863724
NASDAQCOM,1973-11-27 00:00:00,1973-11-28 00:00:00,93.07,94.94,2.009240356720753
NASDAQCOM,1973-11-29 00:00:00,1973-11-30 00:00:00,94.62,93.51,-1.1731135066582112
NASDAQCOM,1973-11-30 00:00:00,1973-12-03 00:00:00,93.51,91.97,-1.6468826863437134
NASDAQCOM,1973-12-04 00:00:00,1973-12-05 00:00:00,91.56,89.73,-1.9986893840104831
NASDAQCOM,1973-12-05 00:00:00,1973-12-06 00:00:00,89.73,91.27,1.7162598907834523
NASDAQCOM,1973-12-06 00:00:00,1973-12-07 00:00:00,91.27,92.32,1.1504327818560285
NASDAQCOM,1973-12-07 00:00:00,1973-12-10 00:00:00,92.32,93.54,1.3214904679376225
NASDAQCOM,1973-12-10 00:00:00,1973-12-11 00:00:00,93.54,92.2,-1.4325422279238864
NASDAQCOM,1973-12-11 00:00:00,1973-12-12 00:00:00,92.2,90.81,-1.5075921908893715
NASDAQCOM,1973-12-12 00:00:00,1973-12-13 00:00:00,90.81,89.12,-1.8610285210879836
NASDAQCOM,1973-12-17 00:00:00,1973-12-18 00:00:00,89.13,90.56,1.6043980702344967
NASDAQCOM,1973-12-24 00:00:00,1973-12-26 00:00:00,88.67,90.19,1.7142212698770678
NASDAQCOM,1973-12-26 00:00:00,1973-12-27 00:00:00,90.19,91.25,1.1752965960749553
NASDAQCOM,1974-01-02 00:00:00,1974-01-03 00:00:00,92.53,94.18,1.7832054468820986
NASDAQCOM,1974-01-08 00:00:00,1974-01-09 00:00:00,94.02,92.2,-1.9357583492873784
NASDAQCOM,1974-01-15 00:00:00,1974-01-16 00:00:00,93.07,94.49,1.5257333190072009
NASDAQCOM,1974-01-16 00:00:00,1974-01-17 00:00:00,94.49,95.95,1.5451370515398541
NASDAQCOM,1974-02-01 00:00:00,1974-02-04 00:00:00,94.15,92.89,-1.3382899628252842
NASDAQCOM,1974-02-08 00:00:00,1974-02-11 00:00:00,92.2,91.13,-1.1605206073752792
NASDAQCOM,1974-02-26 00:00:00,1974-02-27 00:00:00,93.11,94.06,1.0202985715820028
NASDAQCOM,1974-03-15 00:00:00,1974-03-18 00:00:00,96.53,95.37,-1.2016989536931488
NASDAQCOM,1974-03-26 00:00:00,1974-03-27 00:00:00,95.27,94.21,-1.1126272698645978
NASDAQCOM,1974-03-27 00:00:00,1974-03-28 00:00:00,94.21,92.87,-1.4223543148285631
NASDAQCOM,1974-04-04 00:00:00,1974-04-05 00:00:00,91.88,90.7,-1.284283848498033
NASDAQCOM,1974-04-15 00:00:00,1974-04-16 00:00:00,89.42,90.33,1.0176694251845186
NASDAQCOM,1974-04-22 00:00:00,1974-04-23 00:00:00,90.27,88.47,-1.9940179461615124
NASDAQCOM,1974-04-23 00:00:00,1974-04-24 00:00:00,88.47,86.95,-1.7180965298971358
NASDAQCOM,1974-04-24 00:00:00,1974-04-25 00:00:00,86.95,86.04,-1.0465784933870002
NASDAQCOM,1974-05-07 00:00:00,1974-05-08 00:00:00,86.66,85.74,-1.061620124624973
NASDAQCOM,1974-05-09 00:00:00,1974-05-10 00:00:00,85.81,84.3,-1.759701666472445
NASDAQCOM,1974-05-10 00:00:00,1974-05-13 00:00:00,84.3,83.18,-1.3285883748517087
NASDAQCOM,1974-05-16 00:00:00,1974-05-17 00:00:00,83.5,81.93,-1.8802395209580756
NASDAQCOM,1974-05-23 00:00:00,1974-05-24 00:00:00,80.55,81.45,1.1173184357541972
NASDAQCOM,1974-05-28 00:00:00,1974-05-29 00:00:00,81.06,79.78,-1.579077226745622
NASDAQCOM,1974-05-31 00:00:00,1974-06-03 00:00:00,80.2,81.08,1.0972568578553559
NASDAQCOM,1974-06-05 00:00:00,1974-06-06 00:00:00,82.21,83.2,1.2042330616713406
NASDAQCOM,1974-06-14 00:00:00,1974-06-17 00:00:00,82.76,81.54,-1.4741420976317046
NASDAQCOM,1974-06-19 00:00:00,1974-06-20 00:00:00,80.66,79.85,-1.0042152243987135
NASDAQCOM,1974-06-25 00:00:00,1974-06-26 00:00:00,79.35,78.27,-1.3610586011342134
